Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code ,Previous Purchases,Payment Mode,Frequency of Purchases
3269,18,Male,Blazer,Outwear,543,Chandigarh,M,Red,Autumn,3.3,Yes,Store Pickup,Yes,Yes,17,Credit Card,Weekly
3270,49,Female,Puffer Jacket,Outwear,1125,Coimbatore,XXL,White,Summer,4.1,Yes,Store Pickup,No,Yes,23,UPI,Fortnightly
3271,36,Female,Handbag,Accessories,447,Patna,M,Maroon,Summer,3.3,Yes,Next Day,Yes,No,44,Credit Card,Monthly
3272,32,Male,Blazer,Outwear,4508,Jaipur,L,Red,Winter,3.2,No,Free Shipping,No,No,4,UPI,Quarterly
3273,32,Female,Dress,Clothing,2527,Coimbatore,XL,Red,Spring,2.6,Yes,Express,Yes,Yes,23,Netbanking,Fortnightly
3274,56,Female,Belt,Accessories,905,Nagpur,S,Blue,Winter,4.4,Yes,Free Shipping,Yes,No,25,Credit Card,Quarterly
3275,19,Female,Puffer Jacket,Outwear,258,Nagpur,XXL,Red,Spring,3.6,No,Next Day,No,No,34,UPI,Quarterly
3276,54,Female,Sandals,Footwear,4013,Jaipur,M,Pink,Winter,4.5,Yes,Express,No,Yes,5,Netbanking,Fortnightly
3277,24,Female,T-Shirt,Clothing,3481,Jaipur,XL,Blue,Spring,1.7,Yes,Express,Yes,Yes,4,Cash,Weekly
3278,42,Male,Sweater,Outwear,1941,Kochi,XL,White,Summer,4.1,Yes,Standard,Yes,Yes,16,Credit Card,Weekly
3279,50,Male,Sports Shoes,Footwear,1718,Lucknow,XL,White,Winter,4,Yes,Store Pickup,No,No,40,UPI,Annually
3280,41,Female,Blazer,Outwear,3410,Patna,S,Maroon,Spring,4.7,Yes,Standard,Yes,No,35,Credit Card,Weekly
3281,46,Female,Dress,Clothing,455,Bangalore,L,Green,Winter,3.7,No,Next Day,Yes,Yes,30,Netbanking,Monthly
3282,67,Female,Wallet,Accessories,4365,Coimbatore,S,Yellow,Summer,4.8,No,Next Day,No,Yes,38,Credit Card,Annually
3283,21,Male,Trousers,Clothing,50,Bhopal,L,Grey,Winter,4.6,No,Next Day,No,No,50,Credit Card,Annually
3284,30,Female,Heels,Footwear,4085,Bhopal,XL,Yellow,Spring,3.5,Yes,Express,Yes,No,18,UPI,Weekly
3285,27,Male,Jacket,Clothing,3142,Bhopal,L,Brown,Spring,3.5,Yes,Store Pickup,No,Yes,19,Netbanking,Weekly
3286,29,Female,Heels,Footwear,4423,Delhi,L,White,Winter,1.3,No,Standard,Yes,Yes,43,UPI,Annually
3287,68,Male,Hoodie,Outwear,3659,Mumbai,M,Pink,Spring,2.9,No,Free Shipping,No,Yes,28,UPI,Weekly
3288,46,Female,Sandals,Footwear,643,Bhubaneswar,XL,Brown,Winter,4.5,No,Store Pickup,No,No,42,UPI,Fortnightly
3289,60,Female,Loafers,Footwear,2513,Mumbai,XXL,Pink,Spring,2.8,Yes,Next Day,Yes,No,9,Netbanking,Fortnightly
3290,42,Female,Blazer,Outwear,3618,Kochi,XXL,Navy,Summer,2.5,Yes,Free Shipping,No,Yes,21,Cash,Fortnightly
3291,36,Female,Ethnic Wear,Clothing,2754,Surat,S,Navy,Winter,2.2,No,Express,No,Yes,19,Credit Card,Fortnightly
3292,70,Male,Jacket,Clothing,3718,Delhi,XL,Green,Summer,2.2,No,Express,Yes,No,44,Credit Card,Weekly
3293,68,Female,Jeans,Clothing,3142,Bhubaneswar,S,Green,Autumn,4.8,Yes,Next Day,No,Yes,22,Netbanking,Weekly
3294,43,Female,Sports Shoes,Footwear,79,Bhubaneswar,S,White,Spring,1.3,No,Store Pickup,Yes,Yes,39,Cash,Quarterly
3295,39,Female,Ethnic Wear,Clothing,856,Lucknow,L,Blue,Spring,3.3,Yes,Free Shipping,No,No,34,UPI,Monthly
3296,29,Female,Puffer Jacket,Outwear,4517,Delhi,XL,Black,Autumn,2.7,Yes,Store Pickup,Yes,No,15,Cash,Quarterly
3297,70,Female,Sunglasses,Accessories,1411,Kolkata,S,Navy,Summer,2.8,Yes,Free Shipping,No,No,16,Credit Card,Fortnightly
3298,58,Male,Sneakers,Footwear,3113,Mumbai,L,Yellow,Summer,3.7,Yes,Store Pickup,Yes,No,14,UPI,Fortnightly
3299,47,Female,Kurta,Clothing,1979,Hyderabad,XL,Black,Winter,1.8,No,Express,No,No,3,Credit Card,Weekly
3300,18,Female,Heels,Footwear,4813,Delhi,L,Pink,Winter,2.4,No,Express,Yes,No,48,Credit Card,Annually
3301,66,Female,Sneakers,Footwear,1733,Ranchi,XL,White,Spring,4.4,Yes,Express,No,No,18,UPI,Quarterly
3302,68,Male,Jacket,Clothing,228,Bhubaneswar,XXL,Navy,Autumn,1.6,No,Standard,No,Yes,16,UPI,Fortnightly
3303,21,Male,Blazer,Outwear,5000,Bhubaneswar,S,Maroon,Winter,2.7,No,Free Shipping,Yes,Yes,44,Credit Card,Annually
3304,18,Male,Heels,Footwear,3401,Hyderabad,XXL,Beige,Winter,1.7,No,Express,No,No,38,UPI,Monthly
3305,39,Male,Belt,Accessories,1294,Surat,S,Beige,Autumn,2.1,No,Free Shipping,Yes,No,39,Netbanking,Quarterly
3306,39,Female,Cap,Accessories,856,Chennai,XXL,Brown,Spring,5,Yes,Store Pickup,Yes,No,31,Netbanking,Quarterly
3307,19,Male,Scarf,Accessories,677,Mumbai,S,Black,Winter,3.5,Yes,Express,No,No,50,UPI,Annually
3308,35,Female,Sandals,Footwear,4208,Kolkata,L,Green,Spring,4,No,Free Shipping,Yes,No,33,UPI,Monthly
3309,25,Female,Loafers,Footwear,2365,Kolkata,S,Navy,Winter,4.8,Yes,Free Shipping,Yes,Yes,22,Cash,Quarterly
3310,66,Female,Boots,Footwear,3460,Mumbai,XL,Brown,Winter,4.9,No,Next Day,Yes,No,30,Credit Card,Quarterly
3311,50,Male,T-Shirt,Clothing,649,Delhi,M,Red,Winter,1.7,Yes,Express,Yes,No,23,Cash,Weekly
3312,54,Male,Jacket,Clothing,1137,Kolkata,M,Brown,Spring,4.6,Yes,Free Shipping,Yes,Yes,26,UPI,Weekly
3313,63,Male,Sweater,Outwear,952,Lucknow,L,Yellow,Winter,4.6,Yes,Free Shipping,Yes,No,20,Cash,Monthly
3314,50,Female,Windcheater,Outwear,4064,Patna,XXL,Red,Summer,3.7,No,Store Pickup,Yes,Yes,11,Netbanking,Monthly
3315,28,Male,Sunglasses,Accessories,3241,Kolkata,L,Yellow,Spring,2.7,Yes,Express,Yes,No,47,UPI,Fortnightly
3316,44,Male,Dress,Clothing,4669,Chandigarh,M,Black,Winter,3.8,Yes,Free Shipping,No,No,21,UPI,Quarterly
3317,56,Male,Windcheater,Outwear,3140,Mumbai,M,White,Spring,2.7,Yes,Store Pickup,Yes,Yes,39,Netbanking,Monthly
3318,62,Female,Ethnic Wear,Clothing,121,Kochi,XXL,Grey,Autumn,4.8,No,Store Pickup,Yes,Yes,36,Cash,Monthly
3319,33,Female,Scarf,Accessories,984,Chennai,M,Beige,Summer,3.4,Yes,Standard,Yes,No,5,Credit Card,Annually
3320,70,Female,Trousers,Clothing,4277,Indore,M,Pink,Winter,2.3,Yes,Express,No,Yes,8,Netbanking,Quarterly
3321,43,Female,Trench Coat,Outwear,4438,Jaipur,M,Blue,Summer,2.5,Yes,Standard,No,No,48,Cash,Annually
3322,29,Female,Scarf,Accessories,2999,Lucknow,M,Blue,Summer,2.4,No,Next Day,Yes,Yes,13,Cash,Weekly
3323,52,Female,Blazer,Outwear,359,Patna,XXL,Navy,Spring,3.2,No,Store Pickup,Yes,No,33,Credit Card,Weekly
3324,28,Male,Sunglasses,Accessories,2164,Ranchi,L,Yellow,Winter,4,Yes,Free Shipping,No,Yes,27,UPI,Fortnightly
3325,18,Female,Skirt,Clothing,411,Ranchi,XXL,Navy,Summer,2.3,No,Standard,No,Yes,22,Cash,Monthly
3326,58,Male,Handbag,Accessories,2003,Jaipur,XL,Beige,Spring,3.9,No,Express,No,No,4,UPI,Weekly
3327,44,Male,Blazer,Outwear,2643,Jaipur,M,Maroon,Winter,2.1,Yes,Store Pickup,No,Yes,18,UPI,Annually
3328,21,Female,Skirt,Clothing,2339,Jaipur,M,Yellow,Winter,4.7,No,Store Pickup,No,Yes,28,Netbanking,Monthly
3329,52,Male,Sneakers,Footwear,4509,Patna,S,Black,Winter,2.2,No,Next Day,Yes,No,10,Cash,Monthly
3330,26,Male,Hoodie,Outwear,5000,Chandigarh,XXL,Maroon,Summer,3.4,Yes,Free Shipping,Yes,No,39,Cash,Fortnightly
3331,57,Male,Blazer,Outwear,1951,Pune,XL,Red,Winter,3.7,No,Express,Yes,No,38,Netbanking,Fortnightly
3332,35,Male,Hoodie,Outwear,3851,Kochi,L,Brown,Autumn,1.7,No,Express,No,Yes,31,UPI,Fortnightly
3333,30,Male,Dress,Clothing,1880,Mumbai,S,White,Winter,2.3,No,Store Pickup,No,No,28,Credit Card,Fortnightly
3334,20,Male,Flip Flops,Footwear,2942,Bangalore,XXL,Grey,Winter,3.4,No,Express,Yes,No,41,Netbanking,Weekly
3335,35,Male,Dress,Clothing,164,Ranchi,XXL,Red,Winter,3.6,No,Store Pickup,Yes,Yes,4,Credit Card,Quarterly
3336,70,Female,Watch,Accessories,3559,Kochi,S,White,Autumn,2.2,Yes,Free Shipping,Yes,No,20,UPI,Weekly
3337,24,Female,Flip Flops,Footwear,1792,Lucknow,XXL,Beige,Spring,3.9,No,Store Pickup,Yes,No,38,Netbanking,Annually
3338,36,Male,Windcheater,Outwear,1832,Nagpur,M,Blue,Autumn,1,No,Free Shipping,Yes,No,18,Cash,Weekly
3339,36,Female,Sandals,Footwear,355,Hyderabad,L,Green,Autumn,3,Yes,Next Day,No,Yes,6,Netbanking,Weekly
3340,56,Male,Sports Shoes,Footwear,1572,Jaipur,XXL,Blue,Spring,1.4,Yes,Free Shipping,Yes,No,38,Netbanking,Weekly
3341,26,Female,Blazer,Outwear,1271,Bangalore,M,Grey,Spring,3.7,No,Express,No,No,26,Netbanking,Monthly
3342,58,Female,Windcheater,Outwear,3213,Kochi,M,Grey,Autumn,3.8,Yes,Standard,Yes,Yes,14,UPI,Quarterly
3343,69,Female,Sandals,Footwear,29,Chennai,XL,Beige,Autumn,1.5,No,Standard,No,No,39,Cash,Monthly
3344,35,Female,Wallet,Accessories,2925,Bhopal,S,Grey,Summer,4.2,No,Store Pickup,No,Yes,25,Cash,Quarterly
3345,48,Female,Formal Shoes,Footwear,4659,Surat,XL,Blue,Spring,4.1,Yes,Store Pickup,No,No,4,Credit Card,Monthly
3346,26,Female,Flip Flops,Footwear,3721,Coimbatore,XXL,Red,Spring,4.2,Yes,Next Day,Yes,Yes,3,UPI,Annually
3347,69,Male,Sweater,Outwear,661,Chennai,S,Black,Autumn,1.9,Yes,Express,No,No,44,Cash,Weekly
3348,45,Male,Sneakers,Footwear,1225,Kolkata,S,White,Winter,2.5,Yes,Express,Yes,No,4,Cash,Fortnightly
3349,64,Female,Sports Shoes,Footwear,2015,Patna,XL,Navy,Winter,2.8,No,Next Day,No,Yes,15,Netbanking,Fortnightly
3350,24,Female,Sunglasses,Accessories,3363,Surat,S,Green,Spring,3.7,No,Free Shipping,No,No,12,Cash,Quarterly
3351,40,Male,Sneakers,Footwear,2554,Patna,L,Navy,Summer,3.4,No,Express,Yes,Yes,37,Cash,Fortnightly
3352,64,Male,Sneakers,Footwear,4261,Jaipur,M,Beige,Winter,3.3,No,Standard,Yes,Yes,44,Netbanking,Monthly
3353,28,Male,Denim Jacket,Outwear,2785,Mumbai,XL,Green,Spring,1.2,No,Free Shipping,Yes,Yes,28,Cash,Monthly
3354,25,Female,Sneakers,Footwear,2180,Pune,XL,Blue,Autumn,3.4,No,Express,No,Yes,33,Credit Card,Fortnightly
3355,24,Male,Denim Jacket,Outwear,4164,Pune,M,Pink,Summer,4.9,No,Next Day,No,Yes,2,UPI,Quarterly
3356,27,Female,Denim Jacket,Outwear,2761,Bhubaneswar,L,Blue,Spring,1.5,Yes,Store Pickup,No,Yes,27,UPI,Annually
3357,20,Male,Trench Coat,Outwear,3389,Lucknow,L,Maroon,Autumn,2.6,No,Next Day,Yes,Yes,10,Cash,Fortnightly
3358,69,Male,Kurta,Clothing,2792,Coimbatore,L,Beige,Summer,4.4,No,Store Pickup,Yes,Yes,3,Cash,Annually
3359,24,Male,Hoodie,Outwear,3056,Ahmedabad,L,Beige,Autumn,3,Yes,Standard,No,Yes,34,Cash,Weekly
3360,43,Male,Loafers,Footwear,688,Indore,XL,Grey,Autumn,1.2,No,Standard,No,Yes,29,Credit Card,Quarterly
3361,50,Male,Hoodie,Outwear,1648,Patna,M,Green,Autumn,3.7,No,Standard,No,Yes,0,Credit Card,Quarterly
3362,56,Male,Sneakers,Footwear,1533,Coimbatore,M,Blue,Winter,1.5,Yes,Free Shipping,Yes,No,40,Cash,Annually
3363,33,Female,Sneakers,Footwear,2552,Indore,XXL,Pink,Spring,1.6,No,Store Pickup,No,Yes,19,Cash,Fortnightly
3364,44,Female,Ethnic Wear,Clothing,4328,Bhubaneswar,M,White,Spring,2.4,Yes,Free Shipping,Yes,No,5,Cash,Weekly
3365,17,Female,Saree,Clothing,3206,Indore,S,Pink,Summer,2.5,Yes,Next Day,No,No,26,Credit Card,Monthly
3366,54,Female,Sneakers,Footwear,1056,Coimbatore,L,Brown,Summer,3,No,Store Pickup,No,Yes,14,Credit Card,Annually
3367,36,Female,Handbag,Accessories,3623,Hyderabad,L,Pink,Autumn,1.7,Yes,Store Pickup,No,Yes,41,Netbanking,Weekly
3368,20,Female,Ethnic Wear,Clothing,82,Jaipur,XXL,Beige,Spring,4.8,No,Express,Yes,Yes,39,Cash,Fortnightly
3369,60,Female,Hoodie,Outwear,3489,Coimbatore,XL,White,Autumn,1.5,No,Store Pickup,Yes,No,32,Credit Card,Fortnightly
3370,18,Female,Scarf,Accessories,3760,Bangalore,M,Grey,Spring,2.6,No,Next Day,No,Yes,43,Netbanking,Annually
3371,42,Female,Windcheater,Outwear,799,Surat,XL,Blue,Summer,4.3,Yes,Standard,No,Yes,6,Cash,Annually
3372,52,Female,Loafers,Footwear,4038,Ranchi,M,Grey,Winter,2.4,No,Express,No,No,26,Cash,Annually
3373,28,Female,Saree,Clothing,4995,Coimbatore,L,Brown,Summer,4.4,No,Standard,No,Yes,48,Cash,Annually
3374,25,Male,Boots,Footwear,4875,Bhubaneswar,XL,Brown,Spring,1.9,Yes,Standard,Yes,Yes,14,UPI,Fortnightly
3375,16,Male,Shirt,Clothing,2045,Kochi,XL,Yellow,Spring,4.3,Yes,Standard,No,Yes,21,Netbanking,Annually
3376,69,Female,Kurta,Clothing,3707,Patna,XL,Red,Summer,3.4,Yes,Express,No,Yes,17,Netbanking,Weekly
3377,70,Male,Trench Coat,Outwear,4893,Ranchi,S,Brown,Winter,4.1,No,Free Shipping,Yes,No,8,Netbanking,Monthly
3378,42,Male,Hoodie,Outwear,3205,Chandigarh,XL,Blue,Autumn,4.7,No,Free Shipping,Yes,No,45,Credit Card,Weekly
3379,22,Female,Trench Coat,Outwear,2248,Patna,XXL,Pink,Summer,3.7,No,Standard,Yes,No,20,UPI,Quarterly
3380,39,Male,Hoodie,Outwear,4388,Kochi,L,Yellow,Summer,2.3,Yes,Free Shipping,No,Yes,34,Netbanking,Quarterly
3381,22,Male,Handbag,Accessories,4722,Pune,XXL,White,Autumn,1.2,No,Standard,No,Yes,1,Cash,Weekly
3382,29,Male,Belt,Accessories,4491,Bangalore,L,Red,Spring,2.6,No,Next Day,No,Yes,50,Credit Card,Quarterly
3383,42,Male,Flip Flops,Footwear,3964,Ahmedabad,M,Red,Summer,2,No,Free Shipping,No,No,41,Credit Card,Weekly
3384,63,Male,Sandals,Footwear,4884,Surat,L,Navy,Autumn,3.2,Yes,Next Day,No,Yes,3,Netbanking,Monthly
3385,55,Male,Ethnic Wear,Clothing,4698,Bhubaneswar,XXL,Green,Autumn,2.8,Yes,Next Day,Yes,No,7,Cash,Fortnightly
3386,41,Male,Loafers,Footwear,2629,Kochi,XL,Black,Summer,1.2,Yes,Express,Yes,No,29,Credit Card,Annually
3387,67,Male,T-Shirt,Clothing,2123,Lucknow,L,Blue,Spring,2.7,No,Express,Yes,No,46,Netbanking,Weekly
3388,43,Male,Blazer,Outwear,1555,Mumbai,M,Blue,Autumn,2.3,Yes,Store Pickup,Yes,Yes,20,UPI,Quarterly
3389,63,Male,Jeans,Clothing,3936,Indore,S,Beige,Autumn,1.7,Yes,Express,No,Yes,49,UPI,Weekly
3390,39,Female,Windcheater,Outwear,4046,Kochi,XXL,Green,Autumn,2.6,No,Express,Yes,No,7,Credit Card,Monthly
3391,42,Male,Sunglasses,Accessories,4007,Chandigarh,L,Pink,Spring,2.7,No,Store Pickup,No,No,35,Credit Card,Quarterly
3392,21,Male,Jewelry Set,Accessories,2289,Hyderabad,XL,Navy,Winter,2.1,Yes,Store Pickup,No,Yes,25,Credit Card,Weekly
3393,29,Female,Sports Shoes,Footwear,903,Bangalore,XXL,Pink,Autumn,3.1,Yes,Free Shipping,Yes,No,18,Netbanking,Quarterly
3394,44,Female,Blazer,Outwear,1632,Ranchi,XL,Beige,Summer,4.8,Yes,Express,Yes,No,49,UPI,Quarterly
3395,52,Female,Puffer Jacket,Outwear,468,Bhopal,XXL,Brown,Autumn,2.8,No,Express,Yes,No,43,Cash,Annually
3396,34,Female,Trench Coat,Outwear,1457,Hyderabad,S,Grey,Winter,2,No,Free Shipping,Yes,No,20,Cash,Annually
3397,24,Male,Sandals,Footwear,2420,Bangalore,M,Maroon,Winter,3.5,No,Store Pickup,Yes,No,42,Netbanking,Annually
3398,43,Female,Shirt,Clothing,454,Pune,XL,Red,Spring,3.3,No,Next Day,Yes,Yes,44,Credit Card,Annually
3399,40,Female,Formal Shoes,Footwear,657,Hyderabad,L,Grey,Spring,2.3,No,Next Day,No,Yes,20,Cash,Quarterly
3400,16,Male,Formal Shoes,Footwear,1323,Chandigarh,S,Blue,Winter,3.6,Yes,Standard,Yes,Yes,47,Credit Card,Monthly
3401,62,Female,T-Shirt,Clothing,3647,Surat,L,Yellow,Autumn,3.7,Yes,Free Shipping,Yes,Yes,35,UPI,Weekly
3402,24,Male,Saree,Clothing,4523,Ahmedabad,XL,Grey,Spring,3.5,Yes,Free Shipping,Yes,No,24,Netbanking,Weekly
3403,36,Female,Sports Shoes,Footwear,2763,Bhopal,M,Pink,Summer,4.6,Yes,Next Day,Yes,Yes,16,Credit Card,Quarterly
3404,52,Male,Jewelry Set,Accessories,4950,Delhi,XL,Grey,Summer,3.3,No,Store Pickup,Yes,Yes,26,UPI,Quarterly
3405,62,Female,Cap,Accessories,4132,Patna,XXL,Navy,Autumn,1.7,No,Free Shipping,No,No,15,Cash,Weekly
3406,59,Male,Sunglasses,Accessories,4764,Chennai,XL,Green,Winter,3.7,Yes,Store Pickup,Yes,Yes,9,UPI,Fortnightly
3407,37,Male,Sandals,Footwear,1154,Coimbatore,L,Blue,Winter,2.5,No,Standard,No,No,6,Netbanking,Annually
3408,47,Male,Flip Flops,Footwear,30,Patna,XL,Pink,Autumn,2.5,Yes,Standard,Yes,Yes,10,Netbanking,Fortnightly
3409,34,Female,Denim Jacket,Outwear,4193,Lucknow,M,Black,Autumn,2.9,No,Store Pickup,No,No,17,UPI,Fortnightly
3410,24,Male,Saree,Clothing,1920,Patna,L,Green,Winter,2.8,No,Next Day,Yes,Yes,47,Credit Card,Monthly
3411,20,Female,Sunglasses,Accessories,2294,Surat,XXL,Navy,Autumn,3.2,Yes,Free Shipping,Yes,Yes,8,Cash,Weekly
3412,48,Male,Jewelry Set,Accessories,1399,Kolkata,S,Pink,Summer,2.1,Yes,Free Shipping,No,Yes,42,Netbanking,Quarterly
3413,47,Male,Trousers,Clothing,2478,Jaipur,L,Green,Autumn,2.3,No,Standard,Yes,Yes,7,Credit Card,Quarterly
3414,23,Male,Denim Jacket,Outwear,1089,Lucknow,M,Grey,Spring,2.3,No,Express,No,No,33,Credit Card,Annually
3415,67,Male,Sandals,Footwear,4710,Mumbai,M,Yellow,Spring,3,No,Express,No,Yes,43,UPI,Quarterly
3416,69,Male,Handbag,Accessories,4041,Bangalore,XXL,Black,Autumn,2.2,Yes,Standard,Yes,Yes,35,Netbanking,Weekly
3417,31,Female,Trousers,Clothing,3412,Lucknow,XXL,Pink,Summer,2.5,No,Store Pickup,Yes,Yes,36,Netbanking,Annually
3418,38,Female,Flip Flops,Footwear,1195,Kolkata,XXL,Yellow,Summer,1.7,Yes,Standard,No,Yes,43,Cash,Fortnightly
3419,24,Male,Skirt,Clothing,1067,Delhi,L,White,Winter,4,Yes,Store Pickup,Yes,No,24,Cash,Monthly
3420,43,Female,Shirt,Clothing,600,Chandigarh,S,Red,Summer,2.1,Yes,Free Shipping,No,No,36,Cash,Fortnightly
3421,52,Male,Denim Jacket,Outwear,3232,Bhopal,L,Red,Autumn,3.1,No,Next Day,No,Yes,11,Netbanking,Weekly
3422,17,Male,Jacket,Clothing,2873,Delhi,M,Maroon,Spring,4.6,No,Standard,No,Yes,8,Netbanking,Fortnightly
3423,70,Female,Sunglasses,Accessories,741,Bhopal,XXL,Green,Spring,2.7,No,Next Day,No,No,29,Netbanking,Annually
3424,70,Male,Trench Coat,Outwear,2297,Chennai,XXL,Green,Summer,1.1,Yes,Standard,Yes,No,16,UPI,Quarterly
3425,62,Male,Scarf,Accessories,161,Kochi,M,Brown,Winter,1.8,Yes,Express,No,Yes,14,Netbanking,Quarterly
3426,29,Male,Formal Shoes,Footwear,2220,Surat,S,Blue,Spring,2.1,No,Next Day,No,No,29,Netbanking,Quarterly
3427,60,Male,T-Shirt,Clothing,312,Mumbai,L,Navy,Summer,4.4,Yes,Store Pickup,No,Yes,41,Credit Card,Quarterly
3428,56,Male,Flip Flops,Footwear,2488,Coimbatore,XXL,Blue,Spring,1.2,No,Store Pickup,No,Yes,5,Credit Card,Annually
3429,57,Male,Handbag,Accessories,4143,Kochi,L,Pink,Spring,2.8,Yes,Express,Yes,Yes,47,UPI,Weekly
3430,58,Female,Hoodie,Outwear,2269,Jaipur,XL,Brown,Spring,1.1,Yes,Store Pickup,Yes,Yes,32,Credit Card,Annually
3431,35,Male,Skirt,Clothing,1869,Chennai,XL,Maroon,Spring,5,No,Standard,Yes,No,28,UPI,Weekly
3432,18,Male,Sweater,Outwear,406,Bhopal,L,White,Autumn,1.2,No,Store Pickup,No,Yes,11,Netbanking,Monthly
3433,56,Male,Sandals,Footwear,4394,Hyderabad,XL,Black,Autumn,2.9,No,Store Pickup,Yes,No,44,Cash,Annually
3434,43,Female,Skirt,Clothing,107,Bhubaneswar,L,Grey,Autumn,4.5,Yes,Standard,Yes,Yes,5,Cash,Quarterly
3435,35,Male,Cap,Accessories,2977,Patna,M,Red,Autumn,2.3,Yes,Next Day,Yes,Yes,16,UPI,Monthly
3436,22,Female,Trench Coat,Outwear,1003,Kochi,L,Beige,Autumn,3.2,Yes,Free Shipping,No,No,37,Netbanking,Annually
3437,17,Female,Formal Shoes,Footwear,4671,Ranchi,M,Yellow,Spring,3.1,Yes,Standard,Yes,Yes,22,Cash,Monthly
3438,41,Male,Blazer,Outwear,2100,Lucknow,XXL,Blue,Summer,3,No,Express,No,Yes,5,UPI,Quarterly
3439,70,Female,Sports Shoes,Footwear,4165,Kolkata,L,Red,Autumn,3.3,Yes,Express,Yes,Yes,24,Netbanking,Fortnightly
3440,58,Male,Windcheater,Outwear,996,Mumbai,M,Green,Summer,1.7,No,Express,No,Yes,31,Credit Card,Annually
3441,32,Male,Puffer Jacket,Outwear,3900,Bhubaneswar,S,Brown,Spring,3.6,Yes,Standard,Yes,Yes,48,Cash,Fortnightly
3442,19,Male,Flip Flops,Footwear,982,Jaipur,XXL,Navy,Summer,2,Yes,Standard,Yes,Yes,50,UPI,Fortnightly
3443,53,Male,Wallet,Accessories,3838,Kochi,M,Green,Spring,2,No,Next Day,No,No,24,Cash,Monthly
3444,51,Male,Cap,Accessories,3078,Patna,M,White,Autumn,4.8,No,Free Shipping,No,Yes,40,Cash,Annually
3445,60,Male,Sweater,Outwear,4961,Chennai,XXL,Red,Winter,1.9,Yes,Next Day,No,No,7,Netbanking,Monthly
3446,20,Male,Trench Coat,Outwear,3108,Indore,XL,Beige,Summer,2.5,Yes,Next Day,No,Yes,43,Netbanking,Quarterly
3447,66,Female,Scarf,Accessories,4435,Bhopal,L,Navy,Autumn,2.8,No,Store Pickup,No,No,27,Netbanking,Weekly
3448,45,Female,T-Shirt,Clothing,298,Bhopal,XXL,Black,Winter,3.6,Yes,Next Day,Yes,Yes,36,UPI,Annually
3449,34,Male,Puffer Jacket,Outwear,1459,Bhopal,XL,Brown,Autumn,4.3,No,Standard,No,Yes,41,Credit Card,Annually
3450,63,Female,Hoodie,Outwear,1293,Bangalore,XL,White,Winter,1.3,Yes,Standard,No,No,43,UPI,Monthly
3451,61,Male,Kurta,Clothing,4840,Nagpur,L,Pink,Autumn,3.5,Yes,Standard,Yes,No,43,Cash,Quarterly
3452,66,Male,Ethnic Wear,Clothing,3439,Hyderabad,M,Beige,Summer,2.4,No,Express,No,No,39,Cash,Monthly
3453,70,Female,Blazer,Outwear,45,Patna,L,Brown,Autumn,3,Yes,Next Day,Yes,No,39,Credit Card,Monthly
3454,32,Male,Denim Jacket,Outwear,3481,Nagpur,S,Navy,Spring,1.4,Yes,Next Day,No,Yes,17,Cash,Monthly
3455,51,Female,Denim Jacket,Outwear,485,Bangalore,M,Black,Summer,2.5,No,Next Day,No,Yes,4,Cash,Monthly
3456,45,Male,Hoodie,Outwear,79,Jaipur,L,Maroon,Winter,3.9,Yes,Next Day,Yes,Yes,9,UPI,Fortnightly
3457,51,Female,Sandals,Footwear,285,Surat,S,White,Spring,2.5,Yes,Next Day,Yes,No,5,Netbanking,Annually
3458,42,Female,Shirt,Clothing,3003,Lucknow,L,Blue,Winter,4.8,Yes,Free Shipping,No,Yes,26,Credit Card,Monthly
3459,57,Female,Dress,Clothing,3347,Kolkata,S,Maroon,Winter,2.5,Yes,Store Pickup,No,No,32,Netbanking,Annually
3460,44,Female,T-Shirt,Clothing,2165,Kolkata,L,Black,Spring,4.4,Yes,Standard,Yes,No,23,UPI,Quarterly
3461,17,Female,Scarf,Accessories,3584,Bhubaneswar,XL,Beige,Autumn,2.9,Yes,Express,No,Yes,19,Credit Card,Weekly
3462,51,Female,Belt,Accessories,2270,Ranchi,S,Beige,Spring,1.9,Yes,Store Pickup,Yes,No,12,Credit Card,Fortnightly
3463,40,Male,Handbag,Accessories,4923,Hyderabad,XXL,Maroon,Spring,3.5,No,Free Shipping,Yes,Yes,9,Netbanking,Fortnightly
3464,35,Male,T-Shirt,Clothing,1436,Bhopal,L,White,Spring,4,Yes,Store Pickup,Yes,Yes,41,Cash,Annually
3465,22,Female,Ethnic Wear,Clothing,1750,Ahmedabad,XXL,Beige,Winter,3.6,No,Express,No,Yes,8,Netbanking,Annually
3466,66,Male,Sweater,Outwear,930,Bhubaneswar,M,Maroon,Spring,4.9,Yes,Express,Yes,Yes,1,Netbanking,Weekly
3467,48,Male,Sandals,Footwear,1412,Jaipur,L,Blue,Autumn,3,Yes,Next Day,No,No,7,Netbanking,Fortnightly
3468,67,Male,Trench Coat,Outwear,797,Kochi,M,Navy,Winter,1.9,No,Store Pickup,Yes,Yes,46,UPI,Annually
3469,39,Male,Sandals,Footwear,2905,Bhopal,M,Maroon,Autumn,3.9,No,Free Shipping,Yes,No,45,Cash,Monthly
3470,33,Female,Wallet,Accessories,4086,Bangalore,XL,Brown,Winter,3.1,Yes,Standard,Yes,No,18,Netbanking,Monthly
